StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,negligence_AV_1,counterfactual_AV_1,capability_AV_1,fault_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,punish_1_1,punish_2_1,punish_3_1,punish_4_1,punish_5_1,punish_6_1,punish_7_1,punish_8_1,punish_9_1,punish_10_1,punish_11_1,punish_12_1,punish_13_1,punish_14_1,punish_15_1,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,scales_DO
2022-05-23 14:06:35,2022-05-23 14:15:47,0,73.131.253.8,100,551,1,2022-05-23 14:15:47,R_r2b2dZS1IKiGb3b,,,,,41.7468,-111.8268,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,42.56,42.56,44.602,1,16.332,16.332,18.267,1,73,0,8,12,10,37,100,26,,1,0,31,19,0,100,9,93,9,50,3,99,50,50,95,32,0,0,2,,62,1,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|fault|capability|counterfactual,Q117|punish_7|punish_5|punish_2|punish_8|punish_4|punish_9|punish_3|punish_11|punish_10|punish_6|punish_1|punish_13|punish_12|punish_15|punish_14
2022-05-23 14:06:53,2022-05-23 14:15:56,0,67.169.181.85,100,542,1,2022-05-23 14:15:56,R_33jwK8w6zByfdDo,,,,,38.4986,-122.8988,anonymous,EN,1,2,2,7.079,13.036,31.471,2,0,0,16.01,0,96,31,40,52,82,70,77,,,,,,,,,,,,,,,,100,1,1,71,82,40,58,82,29,97,73,30,65,61,94,97,98,37,32,20,2,,41,5,,FL_39,Q116|vA_sue_AV|vB_sue_AV|defective_AV|negligence_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_3|punish_9|punish_13|punish_7|punish_6|punish_2|punish_11|punish_14|punish_12|punish_1|punish_15|punish_10|punish_8|punish_4|punish_5
2022-05-23 14:09:36,2022-05-23 14:16:05,0,174.34.29.151,100,389,1,2022-05-23 14:16:05,R_2S7wrlh1lp8196V,,,,,39.1453,-92.6534,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,28.221,0,0,0,22.501,0,100,0,0,0,0,0,50,80,,1,40,65,0,60,70,33,93,60,0,19,30,19,100,70,50,0,0,2,,32,3,,FL_40,,,Q90|negligence|defective|vA_sue|vB_sue,Q71|fault|capability|counterfactual,Q117|punish_5|punish_10|punish_9|punish_14|punish_13|punish_8|punish_4|punish_6|punish_11|punish_7|punish_12|punish_3|punish_2|punish_15|punish_1
2022-05-23 14:07:51,2022-05-23 14:16:12,0,108.183.52.221,100,501,1,2022-05-23 14:16:13,R_1mC7v8Q3OvqxnVf,,,,,42.0825,-75.9004,anonymous,EN,1,2,2,7.52,7.52,36.128,1,0,0,12.278,0,100,0,0,100,5,0,100,,,,,,,,,,,,,,,,65,1,1,20,25,60,0,80,25,80,80,10,25,50,0,80,50,65,65,50,2,,60,4,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_6|punish_10|punish_2|punish_12|punish_13|punish_14|punish_3|punish_7|punish_5|punish_4|punish_8|punish_11|punish_9|punish_15|punish_1
2022-05-23 14:11:50,2022-05-23 14:16:17,0,76.119.236.221,100,266,1,2022-05-23 14:16:17,R_28Ut39dexmIgr8v,,,,,42.3649,-71.0987,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,11.419,0,0,0,11.16,0,100,0,0,0,0,0,81,80,,1,40,80,50,30,80,30,75,65,30,30,30,30,70,70,70,20,0,1,,27,4,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|counterfactual|capability|fault,Q117|punish_13|punish_6|punish_10|punish_15|punish_7|punish_4|punish_5|punish_12|punish_9|punish_1|punish_8|punish_11|punish_3|punish_14|punish_2
2022-05-23 14:10:55,2022-05-23 14:16:35,0,64.83.250.100,100,339,1,2022-05-23 14:16:35,R_brBgHhoV6mxoK0V,,,,,38.1895,-89.9978,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,19.243,0,0,0,12.356,0,100,0,0,0,0,0,56,100,1,1,100,64,50,53,100,0,100,50,0,50,50,73,49,58,0,0,0,2,,44,5,,FL_40,,,Q90|vB_sue|defective|negligence|vA_sue,Q71|counterfactual|fault|capability,Q117|punish_6|punish_5|punish_1|punish_15|punish_4|punish_13|punish_11|punish_3|punish_14|punish_9|punish_7|punish_10|punish_8|punish_2|punish_12
2022-05-23 14:07:05,2022-05-23 14:16:44,0,75.39.107.68,100,579,1,2022-05-23 14:16:45,R_1dGF1DY7WvTSKEB,,,,,42.4095,-82.947,anonymous,EN,1,2,2,0,0,24.772,0,0,0,14.347,0,100,0,50,0,60,50,100,,,,,,,,,,,,,,,,91,1,1,100,100,50,50,50,60,0,81,50,100,50,39,100,0,100,49,55,2,,40,1,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_2|punish_15|punish_7|punish_6|punish_11|punish_8|punish_13|punish_4|punish_10|punish_12|punish_5|punish_3|punish_9|punish_14|punish_1
2022-05-23 14:10:14,2022-05-23 14:16:53,0,66.91.57.166,100,399,1,2022-05-23 14:16:54,R_1lhG4AqaJGMHZ7e,,,,,22.0899,-159.3482,anonymous,EN,1,2,2,0,0,59.572,0,0,0,11.489,0,100,75,60,50,100,80,95,,,,,,,,,,,,,,,,100,1,1,65,90,50,50,100,30,55,50,50,40,70,50,100,85,60,50,40,1,,30,1,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_5|punish_2|punish_15|punish_7|punish_14|punish_12|punish_10|punish_3|punish_6|punish_9|punish_13|punish_11|punish_8|punish_4|punish_1
2022-05-23 14:12:00,2022-05-23 14:16:55,0,108.52.35.190,100,295,1,2022-05-23 14:16:56,R_6lBkqvL3H0ZGJ8t,,,,,40.1136,-74.9396,anonymous,EN,1,2,2,8.789,22.902,26.424,3,2.697,2.697,17.322,1,81,12,5,14,31,37,29,,,,,,,,,,,,,,,,69,1,1,59,64,67,55,95,74,72,71,65,80,59,70,55,55,53,62,28,2,,40,3,,FL_39,Q116|defective_AV|vB_sue_AV|vA_sue_AV|negligence_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_15|punish_13|punish_5|punish_12|punish_7|punish_14|punish_1|punish_8|punish_6|punish_9|punish_2|punish_3|punish_4|punish_11|punish_10
2022-05-23 14:13:51,2022-05-23 14:17:05,0,202.182.64.100,100,194,1,2022-05-23 14:17:06,R_3ivSu0hV4TIEIVp,,,,,40.6446,-73.9743,anonymous,EN,1,2,2,0,0,20.315,0,0,0,18.688,0,62,89,78,73,61,63,89,,,,,,,,,,,,,,,,83,1,1,88,72,65,86,76,53,81,61,77,62,73,92,86,62,69,76,54,2,,41,4,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_15|punish_13|punish_14|punish_9|punish_12|punish_10|punish_5|punish_1|punish_8|punish_11|punish_7|punish_6|punish_2|punish_4|punish_3
2022-05-23 14:07:45,2022-05-23 14:18:08,0,35.129.3.201,100,622,1,2022-05-23 14:18:08,R_1IWzZ3JpoziYdZQ,,,,,38.7943,-90.2817,anonymous,EN,1,2,2,0.701,36.862,40.104,7,18.628,19.413,20.136,2,100,0,0,0,0,0,50,,,,,,,,,,,,,,,,0,1,1,0,100,50,76,100,0,100,82,86,16,1,85,100,100,50,50,20,1,,51,3,,FL_39,Q116|vB_sue_AV|negligence_AV|vA_sue_AV|defective_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_1|punish_14|punish_7|punish_4|punish_12|punish_15|punish_5|punish_6|punish_8|punish_2|punish_13|punish_11|punish_9|punish_10|punish_3
2022-05-23 14:15:41,2022-05-23 14:18:13,0,73.41.57.81,100,152,1,2022-05-23 14:18:14,R_2bZ8eFoS7tM3nbt,,,,,38.6841,-121.0676,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,1.307,28.038,28.478,2,4.794,4.794,20.967,1,55,86,25,67,66,77,66,76,,1,64,68,70,82,68,70,91,71,66,68,80,72,73,73,80,81,69,1,,28,8,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|counterfactual|fault|capability,Q117|punish_3|punish_13|punish_6|punish_14|punish_15|punish_7|punish_9|punish_11|punish_8|punish_1|punish_10|punish_5|punish_12|punish_4|punish_2
2022-05-23 14:11:27,2022-05-23 14:18:14,0,217.180.201.253,100,407,1,2022-05-23 14:18:15,R_eWAoDkAD7CdNsyd,,,,,38.0052,-84.423,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,2.113,2.113,17.581,1,2.001,2.001,34.183,1,90,20,0,0,5,10,75,100,,1,10,60,0,0,100,0,90,0,0,0,95,5,80,60,70,75,75,1,,37,4,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|fault|capability|counterfactual,Q117|punish_2|punish_9|punish_13|punish_8|punish_3|punish_7|punish_1|punish_5|punish_12|punish_11|punish_14|punish_4|punish_15|punish_6|punish_10
2022-05-23 14:12:25,2022-05-23 14:18:18,0,73.152.185.48,100,353,1,2022-05-23 14:18:19,R_3rUPMJcQHygEpf6,,,,,37.5453,-77.9187,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,20.321,0,0,0,12.802,0,100,20,50,0,0,50,100,60,,1,30,60,30,50,70,30,70,50,30,60,60,30,50,60,60,30,0,2,,32,5,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|counterfactual|capability|fault,Q117|punish_14|punish_11|punish_3|punish_13|punish_10|punish_6|punish_8|punish_2|punish_12|punish_9|punish_5|punish_4|punish_15|punish_7|punish_1
2022-05-23 14:12:30,2022-05-23 14:18:45,0,174.212.45.31,100,375,1,2022-05-23 14:18:46,R_07DxomJNCGCUYpz,,,,,28.6344,-81.6221,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,10.224,10.224,30.757,1,0,0,12.294,0,100,89,15,1,8,0,8,96,,1,100,91,95,96,100,100,94,94,97,50,69,100,100,100,50,2,5,1,,74,5,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|capability|fault|counterfactual,Q117|punish_8|punish_9|punish_3|punish_4|punish_12|punish_1|punish_5|punish_15|punish_11|punish_10|punish_14|punish_2|punish_13|punish_7|punish_6
2022-05-23 14:07:11,2022-05-23 14:18:49,0,207.172.179.140,100,698,1,2022-05-23 14:18:50,R_28BXVmxMCZYRjn2,,,,,40.595,-75.5289,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,5.022,10.1,36.272,5,10.523,13.709,30.739,3,100,0,71,10,0,5,50,85,,1,75,90,70,40,100,40,95,60,70,40,55,75,60,65,35,60,0,2,,56,3,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|counterfactual|capability|fault,Q117|punish_15|punish_8|punish_6|punish_14|punish_1|punish_11|punish_4|punish_9|punish_12|punish_7|punish_3|punish_10|punish_13|punish_5|punish_2
2022-05-23 14:09:17,2022-05-23 14:18:54,0,74.215.53.106,100,577,1,2022-05-23 14:18:55,R_835UfGxAUnw97PP,,,,,39.219,-84.1185,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,3.83,24.559,25.82,3,0,0,12.808,0,100,10,5,0,9,5,100,61,,1,85,19,91,95,82,68,79,71,91,16,97,65,71,60,9,1,1,2,,70,4,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|fault|counterfactual|capability,Q117|punish_9|punish_2|punish_13|punish_14|punish_4|punish_15|punish_6|punish_12|punish_8|punish_3|punish_5|punish_11|punish_10|punish_7|punish_1
2022-05-23 14:08:04,2022-05-23 14:19:05,0,73.121.210.211,100,660,1,2022-05-23 14:19:05,R_3MEAapHWCYrG83P,,,,,36.0327,-83.8071,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,32.838,0,0,0,20.265,0,100,100,0,0,0,0,51,81,,1,34,71,57,55,76,79,53,51,49,52,45,85,25,27,8,24,21,1,,52,3,,FL_40,,,Q90|defective|vB_sue|negligence|vA_sue,Q71|counterfactual|fault|capability,Q117|punish_8|punish_9|punish_13|punish_7|punish_5|punish_3|punish_10|punish_4|punish_14|punish_1|punish_2|punish_15|punish_6|punish_12|punish_11
2022-05-23 14:15:06,2022-05-23 14:19:46,0,73.37.143.103,100,280,1,2022-05-23 14:19:46,R_3h4TeWY8L03LkcE,,,,,45.1184,-93.3461,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,18.181,0,3.52,3.52,11.863,1,100,10,0,0,10,80,80,100,,1,9,45,9,18,50,10,24,11,8,3,12,18,42,16,10,30,10,1,,29,4,,FL_40,,,Q90|vA_sue|negligence|defective|vB_sue,Q71|fault|counterfactual|capability,Q117|punish_3|punish_9|punish_15|punish_6|punish_5|punish_2|punish_8|punish_1|punish_13|punish_12|punish_14|punish_7|punish_4|punish_11|punish_10
2022-05-23 14:07:02,2022-05-23 14:19:58,0,174.204.156.161,100,775,1,2022-05-23 14:19:58,R_1dFzIqnOK1LTejb,,,,,40.7809,-73.9502,anonymous,EN,1,2,2,7.879,34.181,36.715,4,5.631,19.607,20.37,2,100,0,0,0,50,19,51,,,,,,,,,,,,,,,,72,1,1,100,95,86,96,100,56,99,95,50,91,98,82,71,100,0,65,25,2,,34,3,,FL_39,Q116|defective_AV|vA_sue_AV|vB_sue_AV|negligence_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_15|punish_5|punish_14|punish_10|punish_11|punish_6|punish_7|punish_9|punish_4|punish_8|punish_1|punish_2|punish_12|punish_3|punish_13
2022-05-23 14:09:59,2022-05-23 14:19:58,0,107.77.195.149,100,599,1,2022-05-23 14:19:59,R_2AFIwtAHEsIDejI,,,,,42.4652,-83.3713,anonymous,EN,1,2,2,47.95,47.95,49.494,1,0,0,18.3,0,100,0,0,0,71,39,70,,,,,,,,,,,,,,,,70,1,1,71,81,71,50,81,50,91,71,80,40,63,80,19,71,71,59,40,2,,62,7,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_13|punish_15|punish_14|punish_10|punish_12|punish_7|punish_2|punish_6|punish_1|punish_3|punish_11|punish_4|punish_5|punish_8|punish_9
2022-05-23 14:15:29,2022-05-23 14:20:06,0,50.202.216.78,100,276,1,2022-05-23 14:20:06,R_7ao3z7W7OA1yO0V,,,,,41.8373,-87.8283,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,23.553,0,0,0,12.272,0,100,0,0,0,86,10,50,100,,1,0,71,4,0,97,60,100,6,0,8,60,0,97,88,0,10,10,1,,43,3,,FL_40,,,Q90|negligence|vB_sue|defective|vA_sue,Q71|counterfactual|capability|fault,Q117|punish_6|punish_7|punish_2|punish_10|punish_1|punish_9|punish_14|punish_8|punish_15|punish_12|punish_11|punish_13|punish_3|punish_5|punish_4
2022-05-23 14:14:55,2022-05-23 14:20:12,0,68.134.149.102,100,317,1,2022-05-23 14:20:12,R_RagAC714rXo1Zfj,,,,,39.4234,-76.7762,anonymous,EN,1,2,2,0,0,21.853,0,0,0,17.253,0,88,13,20,23,16,34,78,,,,,,,,,,,,,,,,74,,1,77,82,27,96,85,74,76,75,29,84,91,32,87,76,65,27,8,1,,35,4,,FL_39,Q116|negligence_AV|vB_sue_AV|defective_AV|vA_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_3|punish_1|punish_13|punish_14|punish_6|punish_8|punish_11|punish_12|punish_7|punish_9|punish_4|punish_5|punish_10|punish_15|punish_2
2022-05-23 14:10:22,2022-05-23 14:20:13,0,71.139.102.126,100,590,1,2022-05-23 14:20:13,R_xGCuENQPyiEjJK1,,,,,35.2722,-80.9543,anonymous,EN,1,2,2,0,0,44.285,0,0,0,18.445,0,0,15,10,10,80,15,30,,,,,,,,,,,,,,,,60,1,1,60,60,65,20,90,100,100,70,15,40,80,75,45,80,60,15,10,2,,32,4,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_7|punish_9|punish_14|punish_3|punish_1|punish_8|punish_13|punish_11|punish_6|punish_2|punish_10|punish_12|punish_15|punish_5|punish_4
2022-05-23 14:14:09,2022-05-23 14:20:46,0,75.184.43.30,100,397,1,2022-05-23 14:20:46,R_20Y8RRLcWMp9IvF,,,,,35.0742,-78.965,anonymous,EN,1,2,2,10.382,10.382,50.82,1,0,0,11.607,0,100,0,0,0,10,0,20,,,,,,,,,,,,,,,,100,1,1,0,20,0,0,100,40,100,0,0,0,50,0,50,60,5,25,0,2,,65,4,,FL_39,Q116|negligence_AV|defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_6|punish_12|punish_1|punish_14|punish_8|punish_11|punish_13|punish_10|punish_2|punish_5|punish_7|punish_4|punish_3|punish_15|punish_9
2022-05-23 14:17:31,2022-05-23 14:20:50,0,173.173.84.249,100,198,1,2022-05-23 14:20:50,R_1EgG6LUT5DxyBH3,,,,,41.4294,-97.3681,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,14.492,0,0,0,12.891,0,87,35,26,23,0,43,36,53,1,1,36,47,45,45,46,45,48,46,34,48,48,44,48,47,51,40,28,2,,41,3,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|capability|fault|counterfactual,Q117|punish_12|punish_9|punish_1|punish_15|punish_6|punish_10|punish_13|punish_7|punish_14|punish_11|punish_5|punish_3|punish_4|punish_2|punish_8
2022-05-23 14:09:52,2022-05-23 14:20:57,0,174.128.181.166,100,665,1,2022-05-23 14:20:57,R_3qUNFsd9sCLtJq8,,,,,41.8874,-87.6318,anonymous,EN,1,2,2,7.568,7.568,21.413,1,0,0,20.098,0,100,0,68,0,95,19,94,,,,,,,,,,,,,,,,0,1,1,0,100,100,100,100,100,100,100,100,100,79,100,50,100,95,93,8,2,,65,3,,FL_39,Q116|vB_sue_AV|negligence_AV|defective_AV|vA_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_14|punish_13|punish_4|punish_1|punish_3|punish_9|punish_11|punish_7|punish_10|punish_12|punish_2|punish_15|punish_5|punish_6|punish_8
2022-05-23 14:12:27,2022-05-23 14:21:01,0,73.183.87.0,100,513,1,2022-05-23 14:21:01,R_O7KZecYtEI0hqUh,,,,,40.4725,-79.9109,anonymous,EN,1,2,2,34.909,34.909,35.97,1,0,0,17.759,0,95,3,5,5,12,10,100,,,,,,,,,,,,,,,,100,1,1,0,54,55,0,65,53,92,40,10,41,60,1,35,53,0,43,11,2,,77,3,,FL_39,Q116|defective_AV|negligence_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_3|punish_10|punish_7|punish_8|punish_13|punish_12|punish_6|punish_4|punish_1|punish_15|punish_2|punish_11|punish_14|punish_5|punish_9
2022-05-23 14:13:46,2022-05-23 14:21:05,0,74.175.211.230,100,438,1,2022-05-23 14:21:05,R_1PTtafUnR22sPKg,,,,,31.5844,-90.4486,anonymous,EN,1,2,2,0,0,24.214,0,0,0,13.067,0,100,0,0,0,9,8,50,,,,,,,,,,,,,,,,90,1,1,9,50,0,8,91,9,100,7,0,21,50,6,25,20,21,8,9,1,,61,6,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_14|punish_3|punish_2|punish_9|punish_13|punish_1|punish_11|punish_10|punish_6|punish_12|punish_4|punish_5|punish_8|punish_7|punish_15
2022-05-23 14:13:56,2022-05-23 14:21:10,0,172.58.173.243,100,434,1,2022-05-23 14:21:11,R_D2n0hSvbC4ZmNBD,,,,,26.1481,-80.2088,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,6.06,27.63,28.582,2,3.312,25.613,26.32,5,98,10,15,2,50,50,50,98,1,1,10,65,30,40,94,30,70,50,30,50,80,50,50,50,30,25,0,2,,44,5,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|capability|fault|counterfactual,Q117|punish_15|punish_11|punish_5|punish_14|punish_8|punish_1|punish_7|punish_2|punish_12|punish_4|punish_3|punish_9|punish_13|punish_10|punish_6
2022-05-23 14:08:47,2022-05-23 14:21:15,0,172.58.107.154,100,747,1,2022-05-23 14:21:15,R_1pXKXEBIC4EozmE,,,,,32.7797,-96.8022,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,3.918,28.348,38.932,3,35.322,35.322,36.337,1,100,0,9,0,18,17,89,74,,1,100,97,25,97,94,12,95,87,88,93,100,96,16,93,73,16,21,1,,35,3,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|capability|counterfactual,Q117|punish_5|punish_1|punish_9|punish_11|punish_14|punish_12|punish_8|punish_6|punish_15|punish_13|punish_3|punish_2|punish_10|punish_4|punish_7
2022-05-23 14:09:25,2022-05-23 14:21:46,0,71.68.103.11,100,741,1,2022-05-23 14:21:46,R_Y4wrOALt1z5lclP,,,,,35.1947,-80.744,anonymous,EN,1,2,2,3.203,38.616,40.283,3,2.574,2.574,11.603,1,100,0,0,0,0,0,25,,,,,,,,,,,,,,,,60,1,1,100,100,40,100,100,100,100,50,50,10,0,100,100,100,0,50,25,1,,37,4,,FL_39,Q116|vB_sue_AV|vA_sue_AV|negligence_AV|defective_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_10|punish_2|punish_13|punish_11|punish_9|punish_14|punish_3|punish_15|punish_12|punish_8|punish_4|punish_6|punish_1|punish_5|punish_7
2022-05-23 14:14:02,2022-05-23 14:22:11,0,131.93.201.130,100,489,1,2022-05-23 14:22:11,R_XNB1RbNnIkP2uAN,,,,,43.8013,-91.2134,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,19.469,0,0,0,11.124,0,100,0,0,0,0,0,0,75,,1,0,65,30,50,70,25,70,0,0,0,80,15,0,20,0,0,0,1,,28,4,,FL_40,,,Q90|vA_sue|vB_sue|negligence|defective,Q71|capability|fault|counterfactual,Q117|punish_9|punish_15|punish_13|punish_10|punish_8|punish_11|punish_14|punish_1|punish_2|punish_12|punish_5|punish_4|punish_7|punish_6|punish_3
2022-05-23 14:14:50,2022-05-23 14:22:17,0,129.59.122.76,100,447,1,2022-05-23 14:22:18,R_2rwQQs64C3aXUYS,,,,,36.1872,-86.7825,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,59.759,104.076,104.657,5,1.349,11.068,12.362,4,100,8,51,2,25,5,71,60,,1,71,33,80,33,100,73,67,84,36,44,36,39,63,65,5,13,8,1,,37,8,2 year college graduate,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|fault|counterfactual|capability,Q117|punish_4|punish_15|punish_2|punish_14|punish_7|punish_10|punish_5|punish_12|punish_11|punish_13|punish_9|punish_1|punish_8|punish_6|punish_3
2022-05-23 14:15:08,2022-05-23 14:22:22,0,24.106.82.35,100,433,1,2022-05-23 14:22:22,R_2cpgeaMkaYqSjyL,,,,,40.0268,-81.5773,anonymous,EN,1,2,2,12.101,24.009,25.851,2,13.209,13.209,14.892,1,100,0,0,0,10,0,79,,,,,,,,,,,,,,,,7,1,1,0,80,0,20,80,0,82,0,0,12,30,0,20,85,63,81,19,1,,58,4,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_8|punish_2|punish_5|punish_7|punish_14|punish_6|punish_4|punish_9|punish_15|punish_12|punish_3|punish_13|punish_1|punish_11|punish_10
2022-05-23 14:13:33,2022-05-23 14:22:53,0,108.190.184.84,100,560,1,2022-05-23 14:22:54,R_1dFgREZNvsaVE2c,,,,,28.0056,-82.1122,anonymous,EN,1,2,2,0,0,37.53,0,0,0,11.44,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1,1,50,100,70,100,100,70,100,70,50,60,85,75,86,93,50,0,0,1,,35,4,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_9|punish_8|punish_12|punish_6|punish_2|punish_15|punish_7|punish_3|punish_4|punish_10|punish_14|punish_13|punish_1|punish_5|punish_11
2022-05-23 14:13:34,2022-05-23 14:23:02,0,24.20.4.254,100,567,1,2022-05-23 14:23:02,R_1GD4LHuV39Q5xvD,,,,,44.0197,-123.1008,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,11.475,27.098,52.001,3,2.684,11.852,12.75,2,0,0,9,94,4,100,80,20,,2,10,40,10,20,60,5,82,0,30,29,80,10,60,40,20,9,10,2,,43,4,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|capability|counterfactual|fault,Q117|punish_4|punish_12|punish_10|punish_2|punish_8|punish_11|punish_6|punish_13|punish_5|punish_9|punish_3|punish_15|punish_14|punish_7|punish_1
2022-05-23 14:12:12,2022-05-23 14:23:51,0,98.45.33.131,100,699,1,2022-05-23 14:23:52,R_2tGzI2y0svzTaHO,,,,,37.3698,-121.816,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,61.611,61.611,62.733,1,0,0,16.541,0,50,0,0,0,0,0,0,80,,1,0,40,60,0,60,70,100,60,58,20,65,0,60,60,0,58,10,1,,60,4,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|counterfactual|fault|capability,Q117|punish_5|punish_1|punish_11|punish_13|punish_4|punish_3|punish_12|punish_9|punish_15|punish_10|punish_8|punish_7|punish_2|punish_6|punish_14
2022-05-23 14:11:24,2022-05-23 14:24:13,0,198.176.81.34,100,769,1,2022-05-23 14:24:13,R_24jBV7MvRs1ye2e,,,,,39.6438,-84.1743,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,133.938,133.938,135.985,1,0,0,15.309,0,79,31,9,29,34,41,64,62,,1,45,58,38,39,58,58,73,30,32,63,64,38,35,47,26,24,22,1,,39,5,,FL_40,,,Q90|vB_sue|vA_sue|negligence|defective,Q71|capability|fault|counterfactual,Q117|punish_8|punish_9|punish_5|punish_1|punish_4|punish_13|punish_11|punish_10|punish_15|punish_12|punish_7|punish_2|punish_14|punish_3|punish_6
